tanggal,0.08,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,39
2008-12-26,10.8517,11.0872,11.3724,11.5701,11.6968,11.7781,11.8313,11.8667,11.8905,11.9065,11.9174,11.9247,11.9297,11.9331,11.9355,11.937,11.9381,11.9388,11.9393,11.9396,11.9399,11.94,11.9401,11.9402,11.9402,11.9403,11.9403,11.9403,11.9403,11.9403,11.9403,,,,,,,,,,
2008-12-30,10.8504,11.0705,11.42,11.6275,11.7376,11.8001,11.8403,11.8688,11.8899,11.9058,11.9177,11.9265,11.9329,11.9376,11.941,11.9433,11.945,11.9462,11.9471,11.9477,11.9481,11.9484,11.9485,11.9487,11.9488,11.9488,11.9489,11.9489,11.9489,11.9489,11.9489,,,,,,,,,,
2009-01-05,10.8297,10.9653,10.9207,10.9316,10.9822,11.0461,11.1084,11.1629,11.2076,11.2429,11.27,11.2904,11.3055,11.3165,11.3245,11.3303,11.3344,11.3373,11.3394,11.3408,11.3418,11.3425,11.343,11.3434,11.3436,11.3437,11.3439,11.3439,11.344,11.344,11.3441,,,,,,,,,,
2009-01-06,10.8303,10.915,10.9039,10.9279,10.9804,11.0418,11.1001,11.1501,11.1905,11.2219,11.2457,11.2634,11.2763,11.2856,11.2923,11.2971,11.3004,11.3027,11.3044,11.3055,11.3063,11.3068,11.3072,11.3074,11.3076,11.3077,11.3078,11.3079,11.3079,11.3079,11.3079,,,,,,,,,,
2009-01-07,10.3299,10.5496,10.7834,10.9112,10.9807,11.0291,11.0725,11.1151,11.1569,11.1967,11.2334,11.2666,11.2959,11.3213,11.3431,11.3616,11.3771,11.3901,11.4009,11.4098,11.4171,11.423,11.4279,11.4318,11.4351,11.4376,11.4397,11.4414,11.4428,11.4438,11.4447,,,,,,,,,,
2009-01-08,10.3582,10.9447,11.2409,11.358,11.3957,11.4049,11.4093,11.4182,11.4337,11.4548,11.4795,11.5058,11.5319,11.5566,11.5791,11.5991,11.6165,11.6313,11.6437,11.654,11.6624,11.6693,11.6748,11.6792,11.6827,11.6854,11.6876,11.6893,11.6906,11.6916,11.6924,,,,,,,,,,
2009-01-09,10.3742,10.8503,11.1999,11.4121,11.5384,11.6165,11.6685,11.7066,11.7369,11.7622,11.7841,11.8031,11.8196,11.8339,11.8461,11.8565,11.8652,11.8726,11.8788,11.8839,11.8881,11.8916,11.8944,11.8968,11.8987,11.9002,11.9015,11.9025,11.9033,11.904,11.9045,,,,,,,,,,
2009-01-12,10.345,11.0218,11.3692,11.5342,11.6304,11.7049,11.7737,11.8403,11.904,11.9634,12.0173,12.065,12.1066,12.1422,12.1723,12.1976,12.2186,12.2359,12.2501,12.2616,12.271,12.2786,12.2848,12.2897,12.2936,12.2968,12.2993,12.3013,12.3029,12.3041,12.3051,,,,,,,,,,
2009-01-13,10.33,11.0066,11.2518,11.4226,11.5922,11.7533,11.8937,12.0082,12.0972,12.1641,12.2132,12.2486,12.2737,12.2913,12.3035,12.3119,12.3177,12.3216,12.3243,12.3261,12.3273,12.3281,12.3287,12.329,12.3293,12.3294,12.3295,12.3296,12.3296,12.3297,12.3297,,,,,,,,,,
2009-01-14,10.2461,11.1305,11.5346,11.7145,11.8193,11.9038,11.9846,12.0645,12.142,12.215,12.2819,12.3417,12.3942,12.4395,12.4783,12.511,12.5384,12.5613,12.5801,12.5956,12.6084,12.6187,12.6271,12.6339,12.6394,12.6439,12.6474,12.6503,12.6526,12.6544,12.6558,,,,,,,,,,
